customer_id,loyalty_tier,signup_date,city,province
C0000591,platinum,2023-09-09,Niagara Falls,ON
C0000592,gold,2020-02-04,Thunder Bay,ON
C0000593,none,2025-01-13,St. Catharines,ON
C0000594,none,2023-09-03,Guelph,ON
C0000595,bronze,2024-07-14,Windsor,ON
C0000596,bronze,2019-06-05,Vaughan,ON
C0000597,bronze,2018-01-26,Hamilton,ON
C0000598,none,2018-06-30,London,ON
C0000599,none,2022-04-27,Brampton,ON
C0000600,bronze,2024-04-17,St. Catharines,ON
C0000601,silver,2025-04-22,St. Catharines,ON
C0000602,silver,2025-09-08,Peterborough,ON
C0000603,platinum,2022-10-16,Brampton,ON
C0000604,none,2023-01-19,Peterborough,ON
C0000605,bronze,2020-04-28,St. Catharines,ON
C0000606,platinum,2018-01-04,Waterloo,ON
C0000607,silver,2019-07-23,Windsor,ON
C0000608,bronze,2018-06-12,Hamilton,ON
C0000609,bronze,2023-06-25,Sudbury,ON
C0000610,none,2022-01-10,Vaughan,ON
C0000611,gold,2024-03-03,Toronto,ON
C0000612,silver,2019-03-09,Ottawa,ON
C0000613,bronze,2025-04-20,Waterloo,ON
C0000614,bronze,2023-10-04,Barrie,ON
C0000615,bronze,2025-03-31,Niagara Falls,ON
C0000616,none,2023-03-10,Toronto,ON
C0000617,silver,2020-09-18,Toronto,ON
C0000618,bronze,2023-01-04,Niagara Falls,ON
C0000619,none,2022-10-31,Oakville,ON
C0000620,bronze,2019-06-13,Sudbury,ON
C0000621,gold,2018-10-24,Brampton,ON
C0000622,bronze,2023-03-16,Barrie,ON
C0000623,bronze,2018-10-04,Vaughan,ON
C0000624,silver,2018-10-21,Brampton,ON
C0000625,silver,2018-07-28,Oakville,ON
C0000626,silver,2022-12-23,Markham,ON
C0000627,gold,2025-06-02,St. Catharines,ON
C0000628,none,2021-12-23,Hamilton,ON
C0000629,gold,2019-03-22,Windsor,ON
C0000630,gold,2022-02-07,Windsor,ON
C0000631,bronze,2021-11-10,Toronto,ON
C0000632,silver,2022-09-30,Brampton,ON
C0000633,none,2021-06-19,Markham,ON
C0000634,bronze,2022-04-04,Vaughan,ON
C0000635,none,2020-08-06,Mississauga,ON
C0000636,none,2025-04-01,Hamilton,ON
C0000637,platinum,2022-04-21,Windsor,ON
C0000638,none,2020-06-27,Hamilton,ON
C0000639,bronze,2018-01-09,Hamilton,ON
C0000640,bronze,2023-06-07,Niagara Falls,ON
C0000641,bronze,2021-01-15,Windsor,ON
C0000642,bronze,2019-12-29,Hamilton,ON
C0000643,bronze,2021-11-01,Vaughan,ON
C0000644,silver,2021-11-18,St. Catharines,ON
C0000645,platinum,2024-06-05,Toronto,ON
C0000646,bronze,2022-05-05,London,ON
C0000647,platinum,2023-08-11,Sudbury,ON
C0000648,silver,2023-03-06,St. Catharines,ON
C0000649,silver,2024-10-19,Brampton,ON
C0000650,none,2018-01-19,Guelph,ON
C0000651,none,2021-01-04,Brampton,ON
C0000652,gold,2023-09-22,Vaughan,ON
C0000653,bronze,2019-02-16,Markham,ON
C0000654,bronze,2021-07-15,Barrie,ON
C0000655,silver,2021-03-17,Thunder Bay,ON
C0000656,bronze,2024-06-12,Windsor,ON
C0000657,silver,2025-09-15,Kitchener,ON
C0000658,bronze,2018-11-07,Waterloo,ON
C0000659,gold,2019-09-19,Kitchener,ON
C0000660,none,2024-03-12,Windsor,ON
C0000661,none,2019-05-26,Thunder Bay,ON
C0000662,silver,2021-12-23,Ottawa,ON
C0000663,none,2025-07-22,Mississauga,ON
C0000664,gold,2025-10-20,St. Catharines,ON
C0000665,silver,2025-08-07,Thunder Bay,ON
C0000666,none,2019-01-28,St. Catharines,ON
C0000667,none,2019-03-13,Vaughan,ON
C0000668,gold,2019-05-30,Barrie,ON
C0000669,silver,2024-02-27,Waterloo,ON
C0000670,gold,2019-06-08,Windsor,ON
C0000671,none,2021-06-09,St. Catharines,ON
C0000672,gold,2024-07-19,Brampton,ON
C0000673,bronze,2021-12-09,St. Catharines,ON
C0000674,silver,2025-07-11,Niagara Falls,ON
C0000675,bronze,2021-12-28,Sudbury,ON
C0000676,none,2021-01-14,Hamilton,ON
C0000677,gold,2025-09-30,Markham,ON
C0000678,platinum,2022-05-18,St. Catharines,ON
C0000679,bronze,2019-06-24,Thunder Bay,ON
C0000680,gold,2023-01-28,London,ON
C0000681,none,2024-03-08,Burlington,ON
C0000682,none,2024-09-16,Guelph,ON
C0000683,none,2018-01-17,Waterloo,ON
C0000684,bronze,2018-11-13,Hamilton,ON
C0000685,none,2023-01-11,Thunder Bay,ON
C0000686,bronze,2023-12-08,Kitchener,ON
C0000687,none,2023-03-23,Mississauga,ON
C0000688,silver,2021-01-23,St. Catharines,ON
C0000689,gold,2024-01-12,Sudbury,ON
C0000690,silver,2022-08-20,St. Catharines,ON
C0000691,none,2025-05-29,Windsor,ON
C0000692,silver,2020-12-10,Kitchener,ON
C0000693,none,2024-01-12,Guelph,ON
C0000694,silver,2019-02-25,Barrie,ON
C0000695,bronze,2023-11-10,Markham,ON
C0000696,bronze,2023-11-08,London,ON
C0000697,none,2020-01-12,Windsor,ON
C0000698,gold,2018-06-30,Markham,ON
C0000699,gold,2025-12-11,Guelph,ON
C0000700,silver,2018-08-12,Brampton,ON
C0000701,platinum,2021-09-30,Niagara Falls,ON
C0000702,gold,2018-01-04,Hamilton,ON
C0000703,none,2021-05-04,Markham,ON
C0000704,silver,2024-07-26,Peterborough,ON
C0000705,bronze,2022-01-06,Oakville,ON
C0000706,bronze,2019-12-02,Oakville,ON
C0000707,none,2021-02-25,Peterborough,ON
C0000708,platinum,2018-09-27,Barrie,ON
C0000709,silver,2022-10-01,Toronto,ON
C0000710,none,2018-01-12,Oakville,ON
C0000711,bronze,2020-10-18,Guelph,ON
C0000712,bronze,2018-06-27,Kingston,ON
C0000713,silver,2019-12-03,Thunder Bay,ON
C0000714,gold,2018-07-17,Windsor,ON
C0000715,bronze,2025-06-04,Toronto,ON
C0000716,bronze,2024-03-05,Barrie,ON
C0000717,bronze,2025-06-04,Markham,ON
C0000718,bronze,2023-06-19,Brampton,ON
C0000719,bronze,2021-12-21,Guelph,ON
C0000720,none,2019-05-24,Kitchener,ON
C0000721,none,2025-09-12,Mississauga,ON
C0000722,bronze,2025-05-04,Markham,ON
C0000723,gold,2021-04-29,Kitchener,ON
C0000724,bronze,2019-10-22,Oakville,ON
C0000725,none,2021-02-05,Guelph,ON
C0000726,silver,2021-02-25,St. Catharines,ON
C0000727,gold,2025-05-03,Kitchener,ON
C0000728,bronze,2018-07-15,Niagara Falls,ON
C0000729,none,2023-01-24,Burlington,ON
C0000730,silver,2024-02-24,Burlington,ON
C0000731,bronze,2024-02-07,Guelph,ON
C0000732,silver,2019-07-19,London,ON
C0000733,none,2021-04-21,Kitchener,ON
C0000734,none,2020-09-26,Kitchener,ON
C0000735,bronze,2021-04-04,Vaughan,ON
C0000736,silver,2018-09-12,Sudbury,ON
C0000737,bronze,2018-09-01,Windsor,ON
C0000738,none,2018-03-12,Ottawa,ON
C0000739,bronze,2025-09-25,Barrie,ON
C0000740,silver,2021-05-02,Sudbury,ON
C0000741,none,2019-10-29,Guelph,ON
C0000742,silver,2024-05-19,Kingston,ON
C0000743,silver,2021-12-15,Niagara Falls,ON
C0000744,bronze,2020-12-01,Ottawa,ON
C0000745,platinum,2018-12-01,Hamilton,ON
C0000746,gold,2021-02-01,Guelph,ON
C0000747,bronze,2023-03-06,Mississauga,ON
C0000748,none,2022-12-27,Sudbury,ON
C0000749,bronze,2021-02-16,Oakville,ON
C0000750,none,2022-11-27,Waterloo,ON
C0000751,bronze,2024-02-22,Toronto,ON
C0000752,gold,2025-06-11,Markham,ON
C0000753,gold,2022-03-24,Thunder Bay,ON
C0000754,bronze,2019-10-28,Peterborough,ON
C0000755,bronze,2019-01-14,Vaughan,ON
C0000756,none,2019-04-06,Brampton,ON
C0000757,bronze,2018-02-01,Peterborough,ON
C0000758,none,2022-06-19,Thunder Bay,ON
C0000759,gold,2019-09-13,Markham,ON
C0000760,gold,2019-10-23,Waterloo,ON
C0000761,none,2023-10-18,Oakville,ON
C0000762,silver,2020-07-23,Ottawa,ON
C0000763,bronze,2024-08-17,St. Catharines,ON
C0000764,silver,2019-02-05,Brampton,ON
C0000765,bronze,2020-09-24,Hamilton,ON
C0000766,none,2018-05-31,Windsor,ON
C0000767,silver,2022-04-15,Kingston,ON
C0000768,none,2018-12-31,Toronto,ON
C0000769,bronze,2019-12-03,Thunder Bay,ON
C0000770,none,2023-11-20,Waterloo,ON
C0000771,silver,2025-01-16,Barrie,ON
C0000772,gold,2022-05-13,Sudbury,ON
C0000773,none,2025-09-21,Markham,ON
C0000774,bronze,2024-01-20,Mississauga,ON
C0000775,silver,2024-01-10,Kingston,ON
C0000776,none,2025-12-04,Markham,ON
C0000777,bronze,2018-09-17,Markham,ON
C0000778,silver,2019-11-10,Niagara Falls,ON
C0000779,bronze,2021-07-01,Sudbury,ON
C0000780,gold,2022-12-12,Kingston,ON
C0000781,bronze,2025-12-04,London,ON
C0000782,silver,2018-10-17,Vaughan,ON
C0000783,none,2019-11-02,Burlington,ON
C0000784,none,2020-05-21,Guelph,ON
C0000785,none,2023-05-14,Markham,ON
C0000786,gold,2025-08-12,Windsor,ON
C0000787,gold,2025-07-05,Toronto,ON
C0000788,silver,2023-12-25,Hamilton,ON
C0000789,none,2024-03-09,Oakville,ON
C0000790,bronze,2021-04-29,Guelph,ON
C0000791,silver,2022-11-15,Sudbury,ON
C0000792,silver,2019-05-15,Markham,ON
C0000793,none,2022-01-20,Kingston,ON
C0000794,gold,2020-05-05,Waterloo,ON
C0000795,none,2025-06-06,Thunder Bay,ON
C0000796,none,2020-12-09,Sudbury,ON
C0000797,gold,2021-02-27,Brampton,ON
C0000798,bronze,2021-03-22,Ottawa,ON
C0000799,bronze,2025-03-18,Kitchener,ON
C0000800,bronze,2025-06-17,Brampton,ON
C0000801,platinum,2021-06-13,Oakville,ON
C0000802,none,2025-12-19,Sudbury,ON
C0000803,silver,2024-01-20,Windsor,ON
C0000804,bronze,2024-10-09,Burlington,ON
C0000805,none,2025-04-29,Hamilton,ON
C0000806,bronze,2020-08-29,Peterborough,ON
C0000807,bronze,2022-05-28,Oakville,ON
C0000808,none,2020-04-12,Markham,ON
C0000809,bronze,2020-06-24,Kitchener,ON
C0000810,silver,2021-09-18,Thunder Bay,ON
C0000811,bronze,2018-05-29,Markham,ON
C0000812,silver,2019-09-21,Oakville,ON
C0000813,gold,2024-06-22,Niagara Falls,ON
C0000814,bronze,2019-04-30,Vaughan,ON
C0000815,bronze,2022-12-23,Waterloo,ON
C0000816,bronze,2024-02-16,Oakville,ON
C0000817,bronze,2020-02-08,Brampton,ON
C0000818,none,2021-09-01,Oakville,ON
C0000819,bronze,2025-01-07,Sudbury,ON
C0000820,none,2024-09-07,Sudbury,ON
C0000821,bronze,2025-05-13,London,ON
C0000822,platinum,2023-01-11,St. Catharines,ON
C0000823,bronze,2025-02-05,Peterborough,ON
C0000824,bronze,2021-03-10,Vaughan,ON
C0000825,bronze,2022-10-24,Waterloo,ON
C0000826,silver,2023-05-04,Guelph,ON
C0000827,bronze,2025-10-24,Guelph,ON
C0000828,bronze,2020-12-11,Vaughan,ON
C0000829,silver,2024-12-31,Ottawa,ON
C0000830,none,2022-01-28,Kitchener,ON
C0000831,bronze,2018-11-01,Barrie,ON
C0000832,bronze,2023-03-31,Markham,ON
C0000833,silver,2025-11-06,Kitchener,ON
C0000834,platinum,2021-08-17,Peterborough,ON
C0000835,silver,2022-05-23,Oakville,ON
C0000836,bronze,2025-06-02,Ottawa,ON
C0000837,none,2025-05-12,Brampton,ON
C0000838,bronze,2021-03-15,Ottawa,ON
C0000839,gold,2024-01-31,Kitchener,ON
C0000840,gold,2023-01-18,Vaughan,ON
C0000841,gold,2023-03-08,Mississauga,ON
C0000842,none,2023-10-07,Ottawa,ON
C0000843,silver,2020-08-12,Oakville,ON
C0000844,gold,2020-06-09,London,ON
C0000845,silver,2018-03-20,Mississauga,ON
C0000846,silver,2024-11-07,Thunder Bay,ON
C0000847,bronze,2020-03-19,Windsor,ON
C0000848,silver,2023-05-25,Sudbury,ON
C0000849,bronze,2023-06-27,Markham,ON
C0000850,none,2023-08-18,Vaughan,ON
C0000851,gold,2024-11-27,Kitchener,ON
C0000852,gold,2024-12-10,Kitchener,ON
C0000853,gold,2018-01-07,Kingston,ON
C0000854,bronze,2024-09-20,Sudbury,ON
C0000855,none,2019-08-31,Peterborough,ON
C0000856,bronze,2023-03-01,Brampton,ON
C0000857,gold,2023-05-21,Hamilton,ON
C0000858,silver,2018-06-06,Sudbury,ON
C0000859,platinum,2020-04-08,Windsor,ON
C0000860,bronze,2025-04-13,Barrie,ON
C0000861,bronze,2019-02-19,Windsor,ON
C0000862,silver,2019-11-09,Mississauga,ON
C0000863,none,2018-08-28,Niagara Falls,ON
C0000864,platinum,2019-05-03,Peterborough,ON
C0000865,bronze,2023-02-07,Waterloo,ON
C0000866,none,2024-09-24,Brampton,ON
C0000867,none,2022-10-05,Vaughan,ON
C0000868,gold,2020-04-11,Peterborough,ON
C0000869,silver,2024-11-13,Thunder Bay,ON
C0000870,silver,2020-12-09,Ottawa,ON
C0000871,silver,2020-07-08,Brampton,ON
C0000872,bronze,2022-01-17,Waterloo,ON
C0000873,silver,2019-02-04,Peterborough,ON
C0000874,gold,2020-11-07,Waterloo,ON
C0000875,none,2024-05-24,Kitchener,ON
C0000876,silver,2022-11-13,Niagara Falls,ON
C0000877,bronze,2025-11-27,Oakville,ON
C0000878,bronze,2024-03-16,Oakville,ON
C0000879,bronze,2020-11-19,Ottawa,ON
C0000880,gold,2024-02-19,Mississauga,ON
C0000881,none,2024-12-03,Mississauga,ON
C0000882,bronze,2023-01-18,St. Catharines,ON
C0000883,silver,2024-02-07,Kingston,ON
C0000884,none,2022-01-10,Waterloo,ON
C0000885,silver,2025-04-17,Kitchener,ON
C0000886,gold,2019-11-26,Windsor,ON
C0000887,none,2021-05-25,Brampton,ON
C0000888,none,2020-01-12,Hamilton,ON
C0000889,platinum,2018-10-24,Mississauga,ON
C0000890,none,2022-12-05,Ottawa,ON
C0000891,none,2018-12-12,Ottawa,ON
C0000892,gold,2019-10-23,Oakville,ON
C0000893,gold,2024-02-09,Hamilton,ON
C0000894,silver,2019-12-06,Hamilton,ON
C0000895,bronze,2024-11-27,Barrie,ON
C0000896,gold,2018-05-24,London,ON
C0000897,silver,2021-08-28,Kingston,ON
C0000898,silver,2018-07-16,Niagara Falls,ON
C0000899,gold,2018-06-24,Guelph,ON
C0000900,silver,2024-04-30,Windsor,ON
C0000901,bronze,2018-07-14,Oakville,ON
C0000902,bronze,2025-02-20,Barrie,ON
C0000903,bronze,2022-10-16,Guelph,ON
C0000904,bronze,2021-11-11,Kingston,ON
C0000905,bronze,2025-05-08,Sudbury,ON
C0000906,bronze,2021-02-06,Oakville,ON
C0000907,silver,2021-03-13,Mississauga,ON
C0000908,bronze,2021-04-12,Kitchener,ON
C0000909,none,2023-03-17,Hamilton,ON
C0000910,bronze,2024-10-11,Niagara Falls,ON
C0000911,none,2022-05-03,Vaughan,ON
C0000912,silver,2020-04-01,St. Catharines,ON
C0000913,bronze,2025-02-12,St. Catharines,ON
C0000914,bronze,2022-10-17,Burlington,ON
C0000915,silver,2024-08-29,Ottawa,ON
C0000916,none,2021-06-17,Kitchener,ON
C0000917,none,2019-08-06,Niagara Falls,ON
C0000918,gold,2025-07-22,Brampton,ON
C0000919,bronze,2023-06-03,Windsor,ON
C0000920,silver,2020-06-18,Markham,ON
C0000921,gold,2024-10-12,Hamilton,ON
C0000922,gold,2018-01-27,St. Catharines,ON
C0000923,none,2025-06-11,Brampton,ON
C0000924,silver,2022-08-18,St. Catharines,ON
C0000925,silver,2022-09-20,Oakville,ON
C0000926,none,2018-02-09,Peterborough,ON
C0000927,gold,2019-05-30,Barrie,ON
C0000928,bronze,2023-10-07,Toronto,ON
C0000929,gold,2022-06-20,Kitchener,ON
C0000930,silver,2019-01-09,Waterloo,ON
C0000931,bronze,2023-04-30,Burlington,ON
C0000932,none,2023-12-22,Niagara Falls,ON
C0000933,gold,2020-03-07,Kingston,ON
C0000934,bronze,2023-07-08,Burlington,ON
C0000935,none,2025-10-14,Mississauga,ON
C0000936,none,2021-11-10,Burlington,ON
C0000937,silver,2019-11-02,Oakville,ON
C0000938,none,2025-09-11,St. Catharines,ON
C0000939,bronze,2025-04-16,Vaughan,ON
C0000940,silver,2021-08-27,Markham,ON
C0000941,none,2021-05-27,Thunder Bay,ON
C0000942,bronze,2024-09-02,Brampton,ON
C0000943,none,2018-01-02,Guelph,ON
C0000944,gold,2020-07-01,Ottawa,ON
C0000945,gold,2022-05-07,Kitchener,ON
C0000946,bronze,2023-03-27,Sudbury,ON
C0000947,bronze,2023-01-10,Toronto,ON
C0000948,bronze,2020-12-18,Hamilton,ON
C0000949,platinum,2024-12-15,Markham,ON
C0000950,bronze,2023-03-14,Kitchener,ON
C0000951,bronze,2022-04-29,Waterloo,ON
C0000952,gold,2025-07-05,Barrie,ON
C0000953,none,2018-10-03,Burlington,ON
C0000954,bronze,2023-09-06,Vaughan,ON
C0000955,none,2025-06-01,Sudbury,ON
C0000956,silver,2023-04-18,Guelph,ON
C0000957,bronze,2022-07-10,Kingston,ON
C0000958,platinum,2020-11-30,Niagara Falls,ON
C0000959,bronze,2020-03-04,Niagara Falls,ON
C0000960,none,2022-05-15,St. Catharines,ON
C0000961,gold,2025-03-11,Ottawa,ON
C0000962,gold,2021-09-12,Vaughan,ON
C0000963,silver,2018-12-20,Thunder Bay,ON
C0000964,silver,2021-11-14,Markham,ON
C0000965,none,2018-10-12,Niagara Falls,ON
C0000966,silver,2025-06-28,Hamilton,ON
C0000967,none,2022-04-13,Waterloo,ON
C0000968,none,2019-09-17,Guelph,ON
C0000969,gold,2022-12-31,Sudbury,ON
C0000970,silver,2022-04-21,Kingston,ON
C0000971,none,2022-02-02,Oakville,ON
C0000972,none,2022-09-26,Vaughan,ON
C0000973,gold,2025-06-07,Barrie,ON
C0000974,none,2024-11-06,London,ON
C0000975,none,2020-02-07,Brampton,ON
C0000976,none,2019-12-02,Peterborough,ON
C0000977,none,2025-12-03,Waterloo,ON
C0000978,bronze,2023-02-28,Toronto,ON
C0000979,platinum,2018-02-26,Kingston,ON
C0000980,bronze,2022-03-28,Kitchener,ON
C0000981,bronze,2018-12-13,Kitchener,ON
C0000982,silver,2018-03-29,Barrie,ON
C0000983,bronze,2019-06-27,London,ON
C0000984,silver,2020-01-14,Niagara Falls,ON
C0000985,silver,2018-08-21,Kitchener,ON
C0000986,silver,2024-09-07,Vaughan,ON
C0000987,silver,2021-07-04,Markham,ON
C0000988,silver,2022-06-01,Peterborough,ON
C0000989,silver,2024-12-03,Vaughan,ON
C0000990,silver,2024-09-12,London,ON
C0000991,none,2024-07-26,Oakville,ON
C0000992,silver,2019-07-28,Vaughan,ON
C0000993,silver,2023-12-17,Kitchener,ON
C0000994,bronze,2025-12-19,Kingston,ON
C0000995,gold,2018-01-22,Niagara Falls,ON
C0000996,bronze,2024-12-11,Brampton,ON
C0000997,none,2024-12-04,Oakville,ON
C0000998,gold,2024-09-24,Markham,ON
C0000999,none,2021-03-04,Barrie,ON
C0001000,bronze,2019-08-05,Hamilton,ON
C0001001,bronze,2023-11-08,Burlington,ON
C0001002,gold,2022-12-26,Mississauga,ON
C0001003,bronze,2023-10-26,Niagara Falls,ON
C0001004,silver,2020-01-18,Sudbury,ON
C0001005,silver,2019-06-03,St. Catharines,ON
C0001006,silver,2025-03-19,Waterloo,ON
C0001007,gold,2022-02-14,Markham,ON
C0001008,silver,2024-10-23,Markham,ON
C0001009,bronze,2025-05-30,Ottawa,ON
C0001010,gold,2021-09-04,Mississauga,ON
C0001011,bronze,2020-02-08,Niagara Falls,ON
C0001012,none,2025-03-02,Hamilton,ON
C0001013,none,2023-09-21,Toronto,ON
C0001014,silver,2023-05-01,Windsor,ON
C0001015,none,2025-08-31,Thunder Bay,ON
C0001016,bronze,2019-12-21,Mississauga,ON
C0001017,bronze,2020-11-19,Peterborough,ON
C0001018,bronze,2018-04-25,Windsor,ON
C0001019,none,2021-02-06,Ottawa,ON
C0001020,gold,2021-07-28,Brampton,ON
C0001021,bronze,2021-08-15,Barrie,ON
C0001022,none,2019-03-17,Toronto,ON
C0001023,bronze,2024-06-22,Sudbury,ON
C0001024,bronze,2021-11-30,Waterloo,ON
C0001025,silver,2021-07-07,Burlington,ON
C0001026,bronze,2024-11-29,Toronto,ON
C0001027,none,2021-11-21,Kitchener,ON
C0001028,gold,2025-02-19,Mississauga,ON
C0001029,bronze,2019-10-12,Kitchener,ON
C0001030,none,2024-10-21,Kingston,ON
C0001031,silver,2025-11-27,Oakville,ON
C0001032,silver,2024-01-02,Oakville,ON
C0001033,silver,2025-02-20,Vaughan,ON
C0001034,bronze,2023-12-03,Vaughan,ON
C0001035,bronze,2022-10-20,Brampton,ON
C0001036,bronze,2024-02-10,Oakville,ON
C0001037,none,2025-09-07,Waterloo,ON
C0001038,bronze,2022-11-03,Hamilton,ON
C0001039,platinum,2023-07-01,Kingston,ON
C0001040,silver,2018-08-20,Peterborough,ON
C0001041,bronze,2025-09-03,Ottawa,ON
C0001042,none,2024-03-22,Windsor,ON
C0001043,silver,2019-04-18,Hamilton,ON
C0001044,none,2020-04-26,Sudbury,ON
C0001045,none,2019-10-21,Vaughan,ON
C0001046,none,2020-07-22,Niagara Falls,ON
C0001047,silver,2025-01-30,Niagara Falls,ON
C0001048,silver,2021-09-18,Ottawa,ON
C0001049,none,2021-05-11,Windsor,ON
C0001050,none,2024-03-26,Kingston,ON
C0001051,silver,2020-12-20,Sudbury,ON
C0001052,bronze,2025-02-01,St. Catharines,ON
C0001053,silver,2024-01-14,Barrie,ON
C0001054,none,2020-01-21,Markham,ON
C0001055,silver,2023-01-16,Sudbury,ON
C0001056,gold,2021-11-11,Markham,ON
C0001057,silver,2020-10-02,Peterborough,ON
C0001058,none,2025-04-02,St. Catharines,ON
C0001059,silver,2021-03-08,Thunder Bay,ON
C0001060,bronze,2018-12-08,Brampton,ON
C0001061,none,2021-04-08,Niagara Falls,ON
C0001062,bronze,2022-02-19,Barrie,ON
C0001063,gold,2019-01-05,Toronto,ON
C0001064,bronze,2023-12-11,Oakville,ON
C0001065,gold,2019-11-02,Mississauga,ON
C0001066,bronze,2018-09-28,Hamilton,ON
C0001067,bronze,2022-04-20,St. Catharines,ON
C0001068,none,2019-04-16,Kitchener,ON
C0001069,silver,2024-04-03,Oakville,ON
C0001070,none,2018-07-19,Markham,ON
C0001071,bronze,2021-05-09,Markham,ON
C0001072,none,2018-06-01,Sudbury,ON
C0001073,bronze,2021-01-25,Thunder Bay,ON
C0001074,bronze,2025-06-20,Vaughan,ON
C0001075,none,2023-03-16,Vaughan,ON
C0001076,bronze,2022-04-13,Mississauga,ON
C0001077,platinum,2019-04-05,Thunder Bay,ON
C0001078,none,2020-07-03,Guelph,ON
C0001079,bronze,2021-01-17,Ottawa,ON
C0001080,bronze,2022-08-18,Hamilton,ON
C0001081,bronze,2019-09-01,Waterloo,ON
C0001082,silver,2025-12-31,Mississauga,ON
C0001083,none,2023-03-20,Guelph,ON
C0001084,bronze,2020-06-30,Kitchener,ON
C0001085,silver,2018-11-25,Hamilton,ON
C0001086,bronze,2022-10-05,Guelph,ON
C0001087,gold,2021-08-01,Waterloo,ON
C0001088,platinum,2023-05-24,Niagara Falls,ON
C0001089,none,2022-10-09,Markham,ON
C0001090,bronze,2023-02-15,Toronto,ON
C0001091,none,2024-09-01,Sudbury,ON
C0001092,none,2022-03-15,Oakville,ON
C0001093,bronze,2023-10-19,Hamilton,ON
C0001094,bronze,2020-11-15,Guelph,ON
C0001095,bronze,2025-07-18,Oakville,ON
C0001096,none,2021-04-07,Burlington,ON
C0001097,none,2023-06-10,Guelph,ON
C0001098,platinum,2025-12-27,Kitchener,ON
C0001099,gold,2020-10-17,Waterloo,ON
C0001100,none,2018-10-24,Toronto,ON
C0001101,silver,2019-11-09,Niagara Falls,ON
C0001102,bronze,2019-12-14,Niagara Falls,ON
C0001103,silver,2018-06-15,Waterloo,ON
C0001104,bronze,2022-05-09,Markham,ON
C0001105,gold,2020-03-22,Markham,ON
C0001106,none,2018-10-11,Kingston,ON
C0001107,bronze,2019-02-04,Guelph,ON
C0001108,platinum,2020-03-09,Peterborough,ON
C0001109,none,2020-12-14,Oakville,ON
C0001110,none,2025-10-18,Thunder Bay,ON
C0001111,silver,2023-08-15,Oakville,ON
C0001112,silver,2023-09-20,Waterloo,ON
C0001113,silver,2023-07-16,Markham,ON
C0001114,silver,2024-06-05,Sudbury,ON
C0001115,silver,2020-07-18,Hamilton,ON
C0001116,none,2018-10-18,Kingston,ON
C0001117,silver,2022-01-25,Hamilton,ON
C0001118,silver,2018-01-04,Kingston,ON
C0001119,gold,2019-09-26,Niagara Falls,ON
C0001120,none,2024-01-10,Mississauga,ON
C0001121,none,2022-01-09,Markham,ON
C0001122,silver,2023-07-12,Guelph,ON
C0001123,none,2022-01-30,Vaughan,ON
C0001124,none,2022-05-05,Oakville,ON
C0001125,gold,2020-05-30,Windsor,ON
C0001126,bronze,2019-10-01,Oakville,ON
C0001127,bronze,2020-01-29,Brampton,ON
C0001128,none,2024-05-20,Waterloo,ON
C0001129,none,2025-11-02,Guelph,ON
C0001130,silver,2018-08-28,Ottawa,ON
C0001131,bronze,2022-04-19,Sudbury,ON
C0001132,none,2021-10-06,Brampton,ON
C0001133,bronze,2022-07-01,St. Catharines,ON
C0001134,none,2019-11-12,Vaughan,ON
C0001135,none,2018-01-23,Barrie,ON
C0001136,none,2019-08-18,Windsor,ON
C0001137,bronze,2019-06-16,Brampton,ON
C0001138,none,2018-06-02,Guelph,ON
C0001139,bronze,2020-11-08,Toronto,ON
C0001140,bronze,2023-06-22,Oakville,ON
C0001141,bronze,2025-09-23,Ottawa,ON
C0001142,none,2023-04-05,London,ON
C0001143,none,2019-05-28,Ottawa,ON
C0001144,none,2020-11-24,Windsor,ON
C0001145,bronze,2020-06-05,Peterborough,ON
C0001146,silver,2019-09-12,Windsor,ON
C0001147,none,2025-12-03,Mississauga,ON
C0001148,silver,2023-03-31,Mississauga,ON
C0001149,silver,2021-11-06,Kingston,ON
C0001150,none,2021-06-30,Toronto,ON
C0001151,none,2020-07-19,Burlington,ON
C0001152,none,2021-05-02,Toronto,ON
C0001153,none,2023-01-28,Hamilton,ON
C0001154,bronze,2025-06-05,Kitchener,ON
C0001155,none,2021-12-21,Markham,ON
C0001156,silver,2019-06-25,Niagara Falls,ON
C0001157,bronze,2025-08-29,Thunder Bay,ON
C0001158,silver,2020-07-09,Mississauga,ON
C0001159,silver,2018-09-01,Mississauga,ON
C0001160,bronze,2022-05-10,Oakville,ON
