return_id,sale_id,transaction_id,return_date,store_id,customer_id,employee_id,product_id,return_quantity,return_amount,return_reason,return_channel,refund_method,receipt_present,item_condition,policy_exception_flag
RT00000198,SL00037640,TXN000037640,2026-02-09,S008,C0000244,E00089,P000261,1,35.1,defective,mail,store_credit,True,defective,True
RT00000199,SL00018987,TXN000018987,2025-04-28,S018,C0000307,E00102,P000399,1,24.82,changed_mind,curbside,credit_card,True,missing_packaging,False
RT00000200,SL00016731,TXN000016731,2025-12-04,S008,C0004803,E00122,P000139,1,39.38,other,in_store,credit_card,False,unopened,True
RT00000201,SL00029305,TXN000029305,2025-08-19,S009,C0005160,E00040,P000363,4,65.32,wrong_size,in_store,gift_card,True,unopened,False
RT00000202,SL00035612,TXN000035612,2024-08-15,S006,C0007300,E00147,P000482,4,125.8,duplicate_purchase,in_store,store_credit,False,opened,True
RT00000203,SL00015412,TXN000015412,2026-01-21,S013,C0007634,E00059,P000010,1,17.26,changed_mind,in_store,store_credit,True,defective,True
RT00000204,SL00042797,TXN000042797,2024-04-02,S018,C0009863,E00099,P000202,3,22.46,duplicate_purchase,in_store,credit_card,True,unopened,False
RT00000205,SL00011440,TXN000011440,2024-06-17,S018,C0002106,E00134,P000292,1,20.71,duplicate_purchase,in_store,store_credit,True,damaged,True
RT00000206,SL00007495,TXN000007495,2024-11-25,S012,C0002720,E00033,P000044,1,41.26,wrong_size,in_store,credit_card,True,unopened,False
RT00000207,SL00020031,TXN000020031,2024-03-02,S003,C0008339,E00145,P000081,1,5.53,wrong_size,in_store,store_credit,True,opened,False
RT00000208,SL00007442,TXN000007442,2025-09-22,S013,C0009063,E00124,P000147,1,11.38,wrong_size,mail,store_credit,True,unopened,True
RT00000209,SL00006389,TXN000006389,2025-01-23,S017,C0003853,E00036,P000240,1,23.33,late_delivery,in_store,debit_card,True,opened,True
RT00000210,SL00044778,TXN000044778,2024-07-16,S019,C0007049,E00032,P000305,1,36.38,changed_mind,in_store,store_credit,True,opened,True
RT00000211,SL00034219,TXN000034219,2025-11-26,S013,C0002676,E00124,P000006,1,31.22,changed_mind,in_store,credit_card,True,missing_packaging,True
RT00000212,SL00037719,TXN000037719,2025-12-15,S013,C0008904,E00124,P000493,1,55.16,wrong_size,mail,gift_card,True,damaged,True
RT00000213,SL00033228,TXN000033228,2026-01-04,S013,C0000042,E00124,P000235,1,52.38,defective,mail,credit_card,False,defective,True
RT00000214,SL00016394,TXN000016394,2025-06-07,S017,C0001561,E00086,P000055,2,99.24,changed_mind,in_store,credit_card,True,opened,False
RT00000215,SL00030526,TXN000030526,2024-06-21,S008,C0001974,E00006,P000066,1,28.54,defective,curbside,credit_card,True,defective,True
RT00000216,SL00020868,TXN000020868,2025-02-07,S013,C0007067,E00124,P000259,1,20.96,defective,mail,credit_card,True,defective,False
RT00000217,SL00017404,TXN000017404,2026-01-05,S019,C0004580,E00029,P000457,1,16.58,defective,in_store,store_credit,False,opened,True
RT00000218,SL00002193,TXN000002193,2024-05-12,S003,C0001086,E00145,P000386,1,16.48,changed_mind,curbside,credit_card,True,unopened,False
RT00000219,SL00030850,TXN000030850,2025-07-07,S013,C0009951,E00124,P000225,1,48.75,wrong_size,in_store,store_credit,True,opened,False
RT00000220,SL00030377,TXN000030377,2024-06-30,S009,C0001427,E00007,P000472,1,57.22,wrong_size,in_store,credit_card,True,opened,False
RT00000221,SL00026138,TXN000026138,2025-11-09,S018,C0009664,E00109,P000315,1,12.65,other,in_store,store_credit,False,damaged,True
RT00000222,SL00024260,TXN000024260,2025-11-11,S014,C0007204,E00054,P000299,1,8.77,not_as_described,in_store,store_credit,False,missing_packaging,True
RT00000223,SL00015568,TXN000015568,2025-02-15,S011,C0003879,E00047,P000397,2,91.46,wrong_size,in_store,credit_card,True,opened,False
RT00000224,SL00035381,TXN000035381,2024-04-04,S010,C0002284,E00077,P000414,2,92.28,not_as_described,mail,credit_card,True,opened,False
RT00000225,SL00040737,TXN000040737,2026-03-03,S018,C0006878,E00102,P000183,1,20.8,other,mail,debit_card,True,unopened,True
RT00000226,SL00027181,TXN000027181,2024-02-28,S016,C0008252,E00123,P000153,1,21.46,duplicate_purchase,in_store,debit_card,False,unopened,True
RT00000227,SL00040442,TXN000040442,2025-04-14,S013,C0007889,E00124,P000396,1,23.61,changed_mind,in_store,debit_card,True,opened,False
RT00000228,SL00006713,TXN000006713,2024-10-27,S018,C0004656,E00109,P000298,4,77.2,wrong_size,in_store,credit_card,True,damaged,True
RT00000229,SL00043162,TXN000043162,2025-03-05,S014,C0002322,E00149,P000019,1,44.68,wrong_size,in_store,debit_card,True,unopened,False
RT00000230,SL00046489,TXN000046489,2024-10-08,S008,C0008601,E00050,P000060,2,32.04,duplicate_purchase,mail,credit_card,True,opened,False
RT00000231,SL00048968,TXN000048968,2024-11-26,S018,C0006351,E00099,P000008,1,18.15,late_delivery,in_store,credit_card,True,unopened,False
RT00000232,SL00041101,TXN000041101,2025-02-05,S013,C0005921,E00124,P000499,1,22.82,defective,in_store,gift_card,True,defective,False
RT00000233,SL00033972,TXN000033972,2024-12-31,S006,C0007530,E00046,P000460,1,52.09,changed_mind,mail,credit_card,True,opened,True
RT00000234,SL00016674,TXN000016674,2024-07-10,S016,C0007050,E00150,P000168,1,9.37,changed_mind,in_store,gift_card,True,missing_packaging,False
RT00000235,SL00048964,TXN000048964,2025-11-08,S016,C0009780,E00083,P000415,1,37.3,changed_mind,in_store,store_credit,False,opened,True
RT00000236,SL00027217,TXN000027217,2024-10-12,S019,C0008526,E00010,P000398,1,60.51,changed_mind,in_store,gift_card,True,missing_packaging,False
RT00000237,SL00003882,TXN000003882,2024-08-29,S010,C0005407,E00115,P000057,3,763.14,defective,in_store,store_credit,True,defective,True
RT00000238,SL00040454,TXN000040454,2024-03-26,S013,C0004125,E00056,P000249,1,17.41,changed_mind,in_store,gift_card,True,unopened,False
RT00000239,SL00032257,TXN000032257,2025-02-28,S012,C0003989,E00087,P000112,1,18.64,duplicate_purchase,in_store,debit_card,True,opened,False
RT00000240,SL00026095,TXN000026095,2024-11-02,S018,C0009242,E00099,P000194,1,43.06,changed_mind,mail,credit_card,False,opened,True
RT00000241,SL00041046,TXN000041046,2025-09-19,S005,C0006123,E00127,P000225,1,51.32,other,in_store,credit_card,True,opened,False
RT00000242,SL00047037,TXN000047037,2024-02-02,S015,C0009515,E00020,P000163,1,25.63,wrong_size,mail,credit_card,True,opened,False
RT00000243,SL00046943,TXN000046943,2024-07-25,S017,C0007498,E00075,P000193,2,98.7,wrong_size,in_store,credit_card,True,unopened,False
RT00000244,SL00005321,TXN000005321,2025-04-05,S009,C0005872,E00007,P000071,1,10.31,wrong_size,in_store,credit_card,True,opened,False
RT00000245,SL00014400,TXN000014400,2024-11-01,S003,C0007972,E00081,P000080,2,114.12,changed_mind,in_store,credit_card,True,unopened,False
RT00000246,SL00023924,TXN000023924,2024-06-07,S019,C0008190,E00029,P000467,1,21.27,changed_mind,in_store,credit_card,True,opened,False
RT00000247,SL00001226,TXN000001226,2024-07-31,S008,C0009052,E00122,P000213,1,53.91,damaged,mail,credit_card,True,damaged,True
RT00000248,SL00029173,TXN000029173,2024-07-31,S013,C0005486,E00059,P000187,1,42.52,changed_mind,in_store,debit_card,True,opened,False
RT00000249,SL00022352,TXN000022352,2025-02-07,S002,C0005949,E00064,P000031,1,14.56,other,in_store,credit_card,False,unopened,True
RT00000250,SL00006463,TXN000006463,2024-02-27,S008,C0002393,E00122,P000319,1,44.06,other,in_store,debit_card,True,opened,False
RT00000251,SL00046639,TXN000046639,2025-02-13,S008,C0007656,E00089,P000182,2,46.36,changed_mind,in_store,debit_card,True,unopened,False
RT00000252,SL00025753,TXN000025753,2025-04-18,S007,C0009725,E00005,P000370,1,158.39,wrong_size,in_store,credit_card,True,unopened,False
RT00000253,SL00014809,TXN000014809,2025-12-30,S012,C0002407,E00084,P000275,1,36.31,changed_mind,in_store,credit_card,True,opened,False
RT00000254,SL00001186,TXN000001186,2024-10-11,S018,C0007366,E00109,P000042,1,13.16,duplicate_purchase,in_store,store_credit,True,unopened,False
RT00000255,SL00029118,TXN000029118,2024-04-27,S010,C0006584,E00136,P000215,1,72.92,defective,in_store,credit_card,True,defective,False
RT00000256,SL00039662,TXN000039662,2024-12-27,S002,C0006635,E00072,P000468,5,42.97,late_delivery,mail,debit_card,True,opened,False
RT00000257,SL00002505,TXN000002505,2024-07-17,S015,C0007947,E00068,P000381,1,21.86,changed_mind,in_store,credit_card,False,missing_packaging,True
RT00000258,SL00047661,TXN000047661,2025-12-26,S018,C0001727,E00099,P000451,1,31.69,wrong_size,in_store,gift_card,True,opened,False
RT00000259,SL00011965,TXN000011965,2024-05-31,S011,C0000944,E00076,P000035,1,67.68,not_as_described,mail,gift_card,True,opened,False
RT00000260,SL00045120,TXN000045120,2025-10-16,S017,C0001632,E00139,P000331,1,14.96,damaged,mail,credit_card,True,damaged,True
RT00000261,SL00023885,TXN000023885,2025-08-19,S013,C0006518,E00124,P000163,1,24.21,defective,mail,cash,True,damaged,True
RT00000262,SL00033996,TXN000033996,2025-10-27,S009,C0006354,E00045,P000392,1,27.2,wrong_size,in_store,debit_card,True,unopened,False
RT00000263,SL00036353,TXN000036353,2025-01-27,S018,C0003594,E00109,P000487,1,23.97,wrong_size,in_store,credit_card,True,opened,False
RT00000264,SL00006866,TXN000006866,2025-10-04,S019,C0002534,E00121,P000042,1,9.21,late_delivery,mail,debit_card,False,unopened,True
RT00000265,SL00046254,TXN000046254,2024-07-15,S018,C0002503,E00109,P000336,1,25.12,wrong_size,curbside,gift_card,True,unopened,False
RT00000266,SL00004129,TXN000004129,2025-05-31,S008,C0002790,E00122,P000035,4,386.76,changed_mind,in_store,store_credit,True,damaged,True
RT00000267,SL00034409,TXN000034409,2024-05-13,S018,C0005636,E00102,P000112,1,20.97,other,in_store,credit_card,True,missing_packaging,False
RT00000268,SL00038323,TXN000038323,2024-12-09,S017,C0009168,E00139,P000076,1,84.84,damaged,mail,store_credit,False,damaged,True
RT00000269,SL00020928,TXN000020928,2025-05-07,S010,C0007580,E00148,P000473,3,182.88,wrong_size,in_store,store_credit,False,opened,True
RT00000270,SL00030515,TXN000030515,2025-06-20,S013,C0008814,E00124,P000471,1,17.83,damaged,curbside,cash,True,opened,False
RT00000271,SL00005273,TXN000005273,2024-07-18,S014,C0004787,E00088,P000037,1,70.61,changed_mind,in_store,credit_card,True,opened,False
RT00000272,SL00014216,TXN000014216,2024-06-19,S008,C0009663,E00050,P000441,1,13.05,wrong_size,in_store,credit_card,True,unopened,False
RT00000273,SL00006031,TXN000006031,2025-07-11,S018,C0004353,E00109,P000027,1,23.62,wrong_size,in_store,credit_card,True,unopened,False
RT00000274,SL00000263,TXN000000263,2025-11-15,S016,C0002478,E00123,P000383,1,62.8,changed_mind,in_store,debit_card,True,missing_packaging,False
RT00000275,SL00031248,TXN000031248,2024-12-25,S020,C0009578,E00061,P000093,2,60.12,wrong_size,curbside,credit_card,True,opened,False
RT00000276,SL00032042,TXN000032042,2025-02-17,S008,C0007093,E00001,P000182,4,103.63,other,in_store,gift_card,True,opened,False
RT00000277,SL00044284,TXN000044284,2024-02-20,S008,C0007467,E00101,P000268,1,24.44,defective,in_store,store_credit,True,defective,False
RT00000278,SL00020409,TXN000020409,2025-08-28,S011,C0007558,E00013,P000498,3,140.43,not_as_described,mail,debit_card,True,unopened,False
RT00000279,SL00041553,TXN000041553,2025-12-17,S003,C0004298,E00071,P000249,3,58.02,wrong_size,in_store,credit_card,True,opened,False
RT00000280,SL00047066,TXN000047066,2024-09-30,S007,C0002676,E00120,P000177,1,90.72,damaged,mail,gift_card,True,opened,True
RT00000281,SL00034418,TXN000034418,2024-10-04,S011,C0006073,E00073,P000479,2,199.7,not_as_described,in_store,credit_card,True,unopened,False
RT00000282,SL00020912,TXN000020912,2024-06-27,S017,C0005135,E00018,P000292,2,37.06,duplicate_purchase,curbside,credit_card,True,unopened,False
RT00000283,SL00020624,TXN000020624,2025-10-30,S003,C0008831,E00110,P000297,2,255.42,damaged,in_store,store_credit,True,damaged,True
RT00000284,SL00008338,TXN000008338,2024-05-24,S018,C0004421,E00002,P000066,1,25.69,damaged,curbside,store_credit,True,damaged,True
RT00000285,SL00007352,TXN000007352,2024-05-24,S018,C0003781,E00008,P000112,1,23.3,changed_mind,mail,credit_card,True,unopened,False
RT00000286,SL00025203,TXN000025203,2025-02-13,S015,C0001567,E00020,P000246,1,30.74,defective,in_store,debit_card,True,defective,True
RT00000287,SL00044412,TXN000044412,2024-06-26,S013,C0009802,E00059,P000370,1,158.39,changed_mind,in_store,credit_card,True,defective,False
RT00000288,SL00047174,TXN000047174,2024-10-07,S015,C0004035,E00020,P000051,1,21.25,damaged,in_store,cash,True,missing_packaging,False
RT00000289,SL00013477,TXN000013477,2025-02-04,S002,C0006735,E00132,P000330,1,33.82,changed_mind,in_store,credit_card,True,opened,False
RT00000290,SL00033179,TXN000033179,2024-05-13,S017,C0006877,E00139,P000482,1,31.45,wrong_size,in_store,debit_card,True,unopened,False
RT00000291,SL00012017,TXN000012017,2025-01-20,S015,C0006327,E00062,P000065,1,337.23,changed_mind,in_store,store_credit,True,damaged,True
RT00000292,SL00038704,TXN000038704,2024-10-09,S011,C0004063,E00013,P000420,1,28.82,wrong_size,curbside,credit_card,True,unopened,False
RT00000293,SL00009835,TXN000009835,2025-03-12,S013,C0007121,E00124,P000376,1,41.11,changed_mind,in_store,credit_card,True,opened,False
RT00000294,SL00045440,TXN000045440,2024-01-18,S018,C0001776,E00102,P000036,1,17.7,duplicate_purchase,in_store,credit_card,True,missing_packaging,False
RT00000295,SL00026360,TXN000026360,2025-01-31,S018,C0007390,E00099,P000467,1,23.63,changed_mind,in_store,credit_card,True,opened,False
RT00000296,SL00025473,TXN000025473,2024-12-16,S013,C0003549,E00124,P000436,1,23.96,damaged,mail,credit_card,True,defective,False
RT00000297,SL00038023,TXN000038023,2025-02-25,S018,C0001048,E00099,P000178,1,27.57,damaged,in_store,debit_card,True,opened,False
RT00000298,SL00002648,TXN000002648,2024-07-18,S015,C0008040,E00058,P000225,1,51.32,wrong_size,mail,debit_card,True,opened,False
RT00000299,SL00049508,TXN000049508,2025-08-03,S002,C0009977,E00031,P000015,1,18.65,wrong_size,in_store,store_credit,True,opened,False
RT00000300,SL00002560,TXN000002560,2024-02-13,S019,C0000220,E00029,P000381,1,21.86,wrong_size,in_store,store_credit,False,unopened,True
RT00000301,SL00007807,TXN000007807,2024-10-02,S005,C0005807,E00003,P000327,1,35.38,changed_mind,in_store,credit_card,True,defective,False
RT00000302,SL00021437,TXN000021437,2024-10-12,S018,C0004309,E00099,P000202,1,7.9,duplicate_purchase,mail,store_credit,False,opened,True
RT00000303,SL00017121,TXN000017121,2025-04-27,S013,C0004580,E00060,P000308,1,131.41,defective,in_store,credit_card,True,opened,True
RT00000304,SL00040745,TXN000040745,2024-09-16,S008,C0002754,E00089,P000186,1,18.64,not_as_described,mail,debit_card,True,unopened,False
RT00000305,SL00010067,TXN000010067,2024-04-17,S012,C0009507,E00087,P000004,1,21.51,changed_mind,mail,cash,True,unopened,False
RT00000306,SL00048282,TXN000048282,2025-04-11,S011,C0008656,E00070,P000292,1,19.62,changed_mind,mail,store_credit,False,missing_packaging,True
RT00000307,SL00003509,TXN000003509,2024-03-15,S019,C0009777,E00116,P000315,1,12.65,defective,in_store,cash,True,defective,False
RT00000308,SL00001185,TXN000001185,2024-12-09,S018,C0002022,E00109,P000210,1,8.98,duplicate_purchase,in_store,gift_card,True,unopened,False
RT00000309,SL00029297,TXN000029297,2025-01-23,S013,C0001792,E00124,P000249,1,19.34,not_as_described,in_store,debit_card,True,unopened,False
RT00000310,SL00040095,TXN000040095,2024-04-02,S013,C0009757,E00059,P000423,1,21.76,changed_mind,in_store,credit_card,True,unopened,False
RT00000311,SL00022986,TXN000022986,2025-04-24,S009,C0008119,E00045,P000401,1,34.7,damaged,mail,credit_card,True,damaged,True
RT00000312,SL00001542,TXN000001542,2024-06-24,S013,C0002236,E00124,P000249,1,19.34,duplicate_purchase,in_store,debit_card,True,unopened,False
RT00000313,SL00040836,TXN000040836,2025-12-22,S018,C0006396,E00109,P000063,1,145.7,wrong_size,in_store,store_credit,True,missing_packaging,True
RT00000314,SL00003448,TXN000003448,2024-10-03,S011,C0001357,E00070,P000018,2,74.21,duplicate_purchase,in_store,cash,True,opened,False
RT00000315,SL00036986,TXN000036986,2024-11-30,S004,C0004493,E00038,P000386,1,14.83,defective,mail,cash,True,defective,False
RT00000316,SL00001845,TXN000001845,2024-08-11,S016,C0000100,E00069,P000398,1,54.14,defective,in_store,store_credit,True,defective,False
RT00000317,SL00038726,TXN000038726,2025-05-23,S019,C0003890,E00092,P000151,1,37.53,damaged,in_store,credit_card,True,missing_packaging,False
RT00000318,SL00038220,TXN000038220,2024-09-26,S008,C0002120,E00101,P000298,1,19.3,changed_mind,in_store,debit_card,True,opened,False
RT00000319,SL00039208,TXN000039208,2026-01-05,S015,C0002269,E00020,P000066,1,28.54,late_delivery,in_store,debit_card,True,unopened,False
RT00000320,SL00012135,TXN000012135,2025-05-20,S011,C0000987,E00070,P000367,1,38.39,wrong_size,in_store,store_credit,True,missing_packaging,False
RT00000321,SL00020822,TXN000020822,2024-05-04,S018,C0002014,E00134,P000373,1,62.28,wrong_size,in_store,debit_card,True,opened,False
RT00000322,SL00008409,TXN000008409,2025-11-27,S013,C0001008,E00060,P000315,1,10.75,late_delivery,in_store,store_credit,True,opened,False
RT00000323,SL00030419,TXN000030419,2024-12-16,S001,C0005121,E00009,P000154,1,22.16,changed_mind,in_store,credit_card,True,unopened,False
RT00000324,SL00035561,TXN000035561,2024-06-28,S008,C0006733,E00089,P000365,1,33.0,wrong_size,in_store,credit_card,True,missing_packaging,False
RT00000325,SL00039892,TXN000039892,2025-01-20,S010,C0002026,E00148,P000305,4,153.16,changed_mind,in_store,debit_card,True,unopened,False
RT00000326,SL00028364,TXN000028364,2025-10-30,S019,C0004386,E00116,P000296,3,148.74,changed_mind,in_store,credit_card,True,opened,False
RT00000327,SL00014465,TXN000014465,2025-06-24,S013,C0003222,E00124,P000176,1,38.09,other,in_store,credit_card,True,unopened,False
RT00000328,SL00042222,TXN000042222,2025-02-01,S011,C0003812,E00073,P000411,1,34.64,damaged,in_store,store_credit,True,damaged,True
RT00000329,SL00020932,TXN000020932,2024-12-09,S001,C0004384,E00143,P000261,1,39.0,wrong_size,in_store,debit_card,False,missing_packaging,True
RT00000330,SL00011773,TXN000011773,2025-09-27,S008,C0004645,E00101,P000055,1,44.4,wrong_size,in_store,credit_card,False,unopened,True
RT00000331,SL00002762,TXN000002762,2025-04-29,S020,C0004545,E00061,P000264,1,12.7,changed_mind,in_store,credit_card,True,unopened,False
RT00000332,SL00011966,TXN000011966,2024-11-05,S010,C0006349,E00136,P000352,1,16.17,changed_mind,mail,debit_card,True,opened,False
RT00000333,SL00028098,TXN000028098,2024-05-11,S016,C0005993,E00039,P000259,1,16.77,changed_mind,in_store,gift_card,False,opened,True
